Crime_ID,Date,Time,Time_Slot,Area,Police_Station,Latitude,Longitude,Crime_Type,Street_Lighting_Score,Crowd_Density,Nearby_Police_km,Nearby_Hospital_km,Known_Dark_Spot,Risk_Score,Risk_Level,Area_Risk_Priority,
NAG2025_1255,2025-01-26,02:16,Night,Trimurti Nagar,Trimurti Nagar,21.11656,79.04111,Eve Teasing,7,Medium,2.02,3.38,FALSE,73,High,28,
NAG2025_1256,2025-11-28,12:59,Afternoon,Trimurti Nagar,Trimurti Nagar,21.11326,79.03462,Molestation,8,Medium,0.58,2.45,FALSE,57,Medium,28,
NAG2025_1257,2025-12-11,05:06,Night,Mahalaxmi Nagar,Mahalaxmi Nagar,21.09816,79.12333,Assault,7,Medium,3.55,1.34,FALSE,69,High,9,
NAG2025_1258,2025-02-10,04:26,Night,Pratap Nagar,Pratap Nagar,21.11752,79.05142,Kidnapping,7,High,1.44,1.87,FALSE,55,Medium,25,
NAG2025_1259,2025-04-27,23:08,Night,Lakadganj,Lakadganj,21.15304,79.1202,Sexual Harassment,1,Medium,2.48,4.69,FALSE,100,High,19,
NAG2025_1260,2025-03-06,21:10,Night,Kalamna,Kalamna,21.155,79.14558,Domestic Violence,3,High,1.25,3.46,FALSE,83,High,3,
NAG2025_1261,2025-02-04,16:01,Afternoon,Pardi,Pardi,21.14472,79.1589,Assault,6,Low,0.31,2.39,TRUE,100,High,8,
NAG2025_1262,2025-01-07,21:23,Night,Kalamna,Kalamna,21.1512,79.14575,Assault,4,Low,2.17,1.98,FALSE,95,High,3,
NAG2025_1263,2025-06-22,18:09,Evening,Pratap Nagar,Pratap Nagar,21.11625,79.05228,Kidnapping,6,Medium,1.27,3.8,FALSE,62,Medium,25,
NAG2025_1264,2025-07-09,07:05,Morning,Ajni,Ajni,21.12584,79.08209,Eve Teasing,3,High,1.09,4.62,TRUE,81,High,11,
NAG2025_1265,2025-06-24,08:56,Morning,Telangkhedi,Telangkhedi,21.15439,79.04759,Stalking,2,Medium,3.67,3.19,FALSE,70,High,10,
NAG2025_1266,2025-09-09,22:49,Night,Telangkhedi,Telangkhedi,21.15634,79.04783,Kidnapping,4,Medium,2.99,4.29,FALSE,86,High,10,
NAG2025_1267,2025-05-11,06:30,Morning,Ganeshpeth,Ganeshpeth,21.14503,79.09385,Sexual Harassment,10,Low,3.51,4.64,FALSE,44,Medium,14,
NAG2025_1268,2025-10-11,13:04,Afternoon,Kotwali,Kotwali,21.14721,79.1087,Eve Teasing,8,High,4.91,1.86,FALSE,35,Low,18,
NAG2025_1269,2025-01-29,10:12,Morning,Pardi,Pardi,21.14616,79.16452,Domestic Violence,1,Medium,1.27,0.82,FALSE,94,High,8,
NAG2025_1270,2025-07-30,21:43,Night,MIHAN,MIHAN,21.06052,79.01563,Assault,6,Low,2.19,3.5,FALSE,83,High,21,
NAG2025_1271,2025-12-06,23:57,Night,Dharampeth,Dharampeth,21.13668,79.06156,Eve Teasing,5,Low,0.92,4.52,FALSE,94,High,13,
NAG2025_1272,2025-02-21,09:37,Morning,Dharampeth,Dharampeth,21.13914,79.06368,Eve Teasing,4,Low,4.09,3.1,FALSE,84,High,13,
NAG2025_1273,2025-05-03,23:51,Night,Kalamna,Kalamna,21.1546,79.14327,Assault,9,Medium,1.55,1.84,FALSE,58,Medium,3,
NAG2025_1274,2025-01-07,05:33,Night,Mahal,Mahal,21.1437,79.11009,Assault,7,Low,2.94,0.69,TRUE,92,High,6,
NAG2025_1275,2025-10-03,03:49,Night,Wathoda,Wathoda,21.13749,79.13926,Stalking,5,Low,4.19,1.25,FALSE,88,High,30,
NAG2025_1276,2025-12-31,03:29,Night,Hudkeshwar,Hudkeshwar,21.09441,79.13027,Assault,1,High,3.08,2.77,FALSE,74,High,1,
NAG2025_1277,2025-11-21,21:05,Night,Panchpaoli,Panchpaoli,21.1507,79.08923,Assault,7,Medium,2.67,4.99,TRUE,88,High,24,
NAG2025_1278,2025-09-14,22:39,Night,Pardi,Pardi,21.13971,79.16205,Molestation,8,High,1.52,0.89,FALSE,63,Medium,8,
NAG2025_1279,2025-04-03,15:32,Afternoon,Yashodhara Nagar,Yashodhara Nagar,21.18039,79.12409,Molestation,1,High,1.99,4.92,FALSE,62,Medium,4,
NAG2025_1280,2025-03-25,13:50,Afternoon,Kotwali,Kotwali,21.1406,79.1035,Assault,9,Low,0.77,2.97,FALSE,59,Medium,18,
NAG2025_1281,2025-05-17,03:39,Night,Telangkhedi,Telangkhedi,21.15416,79.04435,Assault,9,High,0.92,2.18,FALSE,65,Medium,10,
NAG2025_1282,2025-10-04,11:46,Morning,Hudkeshwar,Hudkeshwar,21.08833,79.13055,Eve Teasing,9,High,2.76,4.13,TRUE,60,Medium,1,
NAG2025_1283,2025-10-31,15:09,Afternoon,Seminary Hills,Seminary Hills,21.17059,79.05157,Eve Teasing,8,Medium,2.2,3.54,FALSE,41,Low,27,
NAG2025_1284,2025-07-21,18:28,Evening,Kotwali,Kotwali,21.14067,79.11212,Sexual Harassment,7,Medium,3.52,4.78,TRUE,86,High,18,
NAG2025_1285,2025-03-25,12:46,Afternoon,Sadar,Sadar,21.16353,79.07179,Kidnapping,7,Low,1.16,3.25,FALSE,62,Medium,26,
NAG2025_1286,2025-11-26,16:27,Afternoon,Lakadganj,Lakadganj,21.14933,79.11881,Eve Teasing,4,Medium,2.4,0.85,TRUE,87,High,19,
NAG2025_1287,2025-06-01,05:30,Night,Lashkaribagh,Lashkaribagh,21.16825,79.09829,Domestic Violence,6,Low,4.89,0.43,FALSE,87,High,20,
NAG2025_1288,2025-01-20,01:56,Night,Wardha Road,Wardha Road,21.10434,79.06424,Domestic Violence,9,Medium,3.45,3.98,FALSE,55,Medium,29,
NAG2025_1289,2025-11-10,16:40,Afternoon,Imamwada,Imamwada,21.1342,79.09489,Molestation,4,Medium,1.38,0.28,TRUE,95,High,16,
NAG2025_1290,2025-10-13,19:28,Evening,Kotwali,Kotwali,21.1405,79.11243,Molestation,7,Low,2.99,0.92,FALSE,72,High,18,
NAG2025_1291,2025-07-30,16:56,Afternoon,Hudkeshwar,Hudkeshwar,21.08911,79.12402,Eve Teasing,9,Medium,4.99,1.15,TRUE,58,Medium,1,
NAG2025_1292,2025-09-27,14:59,Afternoon,Panchpaoli,Panchpaoli,21.15349,79.09411,Domestic Violence,8,High,0.72,1.71,FALSE,37,Low,24,
NAG2025_1293,2025-02-18,15:08,Afternoon,Ajni,Ajni,21.12744,79.08363,Domestic Violence,9,Low,1.1,1.75,FALSE,51,Medium,11,
NAG2025_1294,2025-07-16,11:03,Morning,Lashkaribagh,Lashkaribagh,21.16357,79.09764,Stalking,2,High,0.75,4.73,FALSE,66,Medium,20,
NAG2025_1295,2025-09-24,05:40,Night,Hudkeshwar,Hudkeshwar,21.09096,79.12377,Eve Teasing,1,Medium,1.93,0.24,FALSE,93,High,1,
NAG2025_1296,2025-04-08,15:10,Afternoon,Beltarodi,Beltarodi,21.0794,79.08035,Eve Teasing,3,Medium,1.88,4.63,TRUE,86,High,2,
NAG2025_1297,2025-05-10,19:08,Evening,Beltarodi,Beltarodi,21.07607,79.0819,Domestic Violence,2,High,2.74,1.68,TRUE,89,High,2,
NAG2025_1298,2025-04-30,15:18,Afternoon,Ajni,Ajni,21.12962,79.08556,Molestation,4,Medium,2.01,1.9,FALSE,71,High,11,
NAG2025_1299,2025-03-04,20:24,Evening,Mahal,Mahal,21.14132,79.10996,Domestic Violence,1,Low,1.64,4.5,FALSE,98,High,6,
NAG2025_1300,2025-08-28,00:29,Night,Telangkhedi,Telangkhedi,21.16081,79.04939,Kidnapping,8,High,3.44,4.74,FALSE,49,Medium,10,
NAG2025_1301,2025-01-13,19:48,Evening,Lakadganj,Lakadganj,21.1512,79.11432,Eve Teasing,5,Medium,0.37,1.91,FALSE,86,High,19,
NAG2025_1302,2025-03-03,10:58,Morning,Mahal,Mahal,21.14789,79.11148,Kidnapping,10,High,1.81,2.88,FALSE,30,Low,6,
NAG2025_1303,2025-07-26,03:43,Night,Gittikhadan,Gittikhadan,21.17055,79.05042,Domestic Violence,3,Low,0.46,4.23,FALSE,100,High,15,
NAG2025_1304,2025-07-28,04:29,Night,Ganeshpeth,Ganeshpeth,21.14416,79.09254,Stalking,1,Low,0.93,3.56,FALSE,100,High,14,
NAG2025_1305,2025-11-15,15:40,Afternoon,Hudkeshwar,Hudkeshwar,21.0956,79.13032,Eve Teasing,5,Low,0.48,1.46,FALSE,83,High,1,
NAG2025_1306,2025-01-02,22:04,Night,Ajni,Ajni,21.12877,79.08441,Sexual Harassment,10,High,4.23,2.99,TRUE,55,Medium,11,
NAG2025_1307,2025-01-20,14:45,Afternoon,Wathoda,Wathoda,21.14216,79.13521,Eve Teasing,3,Medium,1.15,0.25,FALSE,67,Medium,30,
NAG2025_1308,2025-06-22,14:07,Afternoon,Mahalaxmi Nagar,Mahalaxmi Nagar,21.09844,79.12043,Kidnapping,4,Medium,2.43,3.67,FALSE,58,Medium,9,
NAG2025_1309,2025-05-05,18:12,Evening,Seminary Hills,Seminary Hills,21.16981,79.05453,Domestic Violence,4,Medium,4.47,2.4,FALSE,77,High,27,
NAG2025_1310,2025-11-12,08:10,Morning,Kalamna,Kalamna,21.1581,79.14295,Sexual Harassment,2,High,0.75,4.68,FALSE,64,Medium,3,
NAG2025_1311,2025-05-26,15:21,Afternoon,Wardha Road,Wardha Road,21.10093,79.06969,Domestic Violence,9,Low,2.57,4.7,FALSE,43,Medium,29,
NAG2025_1312,2025-09-24,03:27,Night,Lakadganj,Lakadganj,21.15518,79.12001,Kidnapping,8,Medium,0.54,3.21,FALSE,82,High,19,
NAG2025_1313,2025-06-10,05:02,Night,Lashkaribagh,Lashkaribagh,21.16704,79.10316,Kidnapping,6,Low,1.39,4.48,FALSE,94,High,20,
NAG2025_1314,2025-12-10,06:11,Morning,Pratap Nagar,Pratap Nagar,21.12135,79.05503,Molestation,6,Medium,4.74,4.58,FALSE,51,Medium,25,
NAG2025_1315,2025-09-28,04:12,Night,Beltarodi,Beltarodi,21.07723,79.08007,Molestation,10,Medium,2.9,3.9,TRUE,75,High,2,
NAG2025_1316,2025-10-23,04:07,Night,Lashkaribagh,Lashkaribagh,21.16409,79.10349,Domestic Violence,7,High,2.46,2.59,TRUE,87,High,20,
NAG2025_1317,2025-09-12,17:43,Evening,Pardi,Pardi,21.14162,79.15947,Molestation,10,High,0.59,0.57,FALSE,52,Medium,8,
NAG2025_1318,2025-10-14,23:31,Night,Pratap Nagar,Pratap Nagar,21.1193,79.05349,Domestic Violence,4,Medium,2.18,1.23,FALSE,79,High,25,
NAG2025_1319,2025-12-12,02:08,Night,Wathoda,Wathoda,21.14205,79.13727,Eve Teasing,10,Low,3.31,0.26,FALSE,66,Medium,30,
NAG2025_1320,2025-01-09,11:11,Morning,Jaripatka,Jaripatka,21.17885,79.08115,Kidnapping,8,Low,2.34,3.09,FALSE,53,Medium,17,
NAG2025_1321,2025-12-28,15:01,Afternoon,Kotwali,Kotwali,21.14247,79.10671,Sexual Harassment,3,High,2.64,2.86,FALSE,60,Medium,18,
NAG2025_1322,2025-12-14,17:31,Evening,Beltarodi,Beltarodi,21.07059,79.07455,Domestic Violence,10,Low,3.59,1.34,TRUE,85,High,2,
NAG2025_1323,2025-12-28,19:32,Evening,Hudkeshwar,Hudkeshwar,21.09318,79.12299,Molestation,8,Low,1.81,4.46,FALSE,78,High,1,
NAG2025_1324,2025-02-03,15:42,Afternoon,Hudkeshwar,Hudkeshwar,21.08829,79.12436,Eve Teasing,1,Medium,3.09,2.12,FALSE,76,High,1,
NAG2025_1325,2025-06-10,08:06,Morning,Manewada,Manewada,21.09821,79.10518,Sexual Harassment,9,Medium,3.7,2.03,FALSE,45,Medium,22,
NAG2025_1326,2025-01-30,20:08,Evening,Kotwali,Kotwali,21.14838,79.11261,Molestation,1,High,3.66,1.76,FALSE,68,High,18,
NAG2025_1327,2025-03-24,19:56,Evening,Beltarodi,Beltarodi,21.07397,79.07311,Sexual Harassment,6,Medium,1.97,3.31,FALSE,76,High,2,
NAG2025_1328,2025-03-31,14:02,Afternoon,Mahal,Mahal,21.14318,79.10889,Molestation,5,High,4.67,1.19,TRUE,62,Medium,6,
NAG2025_1329,2025-04-06,08:32,Morning,Pratap Nagar,Pratap Nagar,21.11269,79.05143,Stalking,1,High,2.34,0.33,TRUE,95,High,25,
NAG2025_1330,2025-05-07,14:53,Afternoon,Panchpaoli,Panchpaoli,21.1563,79.09396,Sexual Harassment,8,High,1.68,3.39,TRUE,61,Medium,24,
NAG2025_1331,2025-02-23,15:07,Afternoon,Hudkeshwar,Hudkeshwar,21.08994,79.12257,Domestic Violence,1,Medium,2.73,0.63,TRUE,96,High,1,
NAG2025_1332,2025-06-26,19:52,Evening,Kalamna,Kalamna,21.15084,79.13902,Molestation,7,Medium,2.25,4.3,TRUE,87,High,3,
NAG2025_1333,2025-11-26,21:23,Night,Mahal,Mahal,21.14414,79.1127,Domestic Violence,6,Medium,4.06,4.24,FALSE,65,Medium,6,
NAG2025_1334,2025-11-27,06:08,Morning,Kalamna,Kalamna,21.15269,79.13722,Domestic Violence,1,Low,3.63,4.51,FALSE,87,High,3,
NAG2025_1335,2025-01-17,18:03,Evening,Yashodhara Nagar,Yashodhara Nagar,21.18452,79.12638,Eve Teasing,6,Medium,3.93,0.34,TRUE,87,High,4,
NAG2025_1336,2025-08-04,17:42,Evening,Hudkeshwar,Hudkeshwar,21.08867,79.13188,Molestation,6,Medium,3.5,0.6,FALSE,64,Medium,1,
NAG2025_1337,2025-03-11,12:28,Afternoon,Pardi,Pardi,21.14502,79.16221,Eve Teasing,3,High,0.24,4.42,FALSE,73,High,8,
NAG2025_1338,2025-05-11,01:46,Night,Telangkhedi,Telangkhedi,21.16123,79.05398,Sexual Harassment,10,Medium,4.27,2.77,FALSE,61,Medium,10,
NAG2025_1339,2025-05-10,20:30,Evening,Hudkeshwar,Hudkeshwar,21.09569,79.12795,Kidnapping,9,Medium,2.41,3.76,FALSE,50,Medium,1,
NAG2025_1340,2025-07-25,04:26,Night,Kalamna,Kalamna,21.15676,79.14564,Assault,2,Low,3.16,2.64,TRUE,100,High,3,
NAG2025_1341,2025-07-31,17:35,Evening,Wardha Road,Wardha Road,21.10887,79.06576,Domestic Violence,3,Medium,1.99,3.91,FALSE,86,High,29,
NAG2025_1342,2025-03-26,01:16,Night,Hudkeshwar,Hudkeshwar,21.09279,79.12356,Molestation,10,Low,2.72,0.23,TRUE,81,High,1,
NAG2025_1343,2025-02-27,08:07,Morning,Nandanvan,Nandanvan,21.13849,79.12946,Molestation,1,Low,3.39,1.56,FALSE,86,High,23,
NAG2025_1344,2025-12-19,16:01,Afternoon,Mahalaxmi Nagar,Mahalaxmi Nagar,21.09927,79.12405,Molestation,4,Medium,0.55,0.41,FALSE,79,High,9,
NAG2025_1345,2025-01-09,04:10,Night,Pardi,Pardi,21.14794,79.16064,Stalking,4,Low,4.22,3.34,FALSE,92,High,8,
NAG2025_1346,2025-12-12,17:24,Evening,Wardha Road,Wardha Road,21.10095,79.06454,Sexual Harassment,6,Medium,2.6,0.52,FALSE,65,Medium,29,
NAG2025_1347,2025-07-20,19:36,Evening,Pardi,Pardi,21.14033,79.15579,Molestation,3,Medium,3.31,3.13,FALSE,79,High,8,
NAG2025_1348,2025-03-19,15:56,Afternoon,Hudkeshwar,Hudkeshwar,21.09248,79.12668,Molestation,2,Low,2.63,0.96,FALSE,73,High,1,
NAG2025_1349,2025-10-10,18:23,Evening,Sadar,Sadar,21.16495,79.07834,Eve Teasing,3,Medium,4.96,0.33,FALSE,66,Medium,26,
NAG2025_1350,2025-11-30,02:18,Night,Sitabuldi,Sitabuldi,21.14227,79.08438,Kidnapping,1,Medium,2.31,4.16,FALSE,99,High,5,
NAG2025_1351,2025-06-25,09:30,Morning,Kalamna,Kalamna,21.15514,79.14345,Assault,3,Low,2.11,1.27,FALSE,74,High,3,
NAG2025_1352,2025-10-23,06:22,Morning,Beltarodi,Beltarodi,21.07633,79.07494,Sexual Harassment,7,Low,1.09,0.63,FALSE,68,High,2,
NAG2025_1353,2025-01-04,12:09,Afternoon,Lakadganj,Lakadganj,21.15455,79.12002,Domestic Violence,8,Medium,2.37,2.47,FALSE,55,Medium,19,
NAG2025_1354,2025-09-12,13:17,Afternoon,Kalamna,Kalamna,21.15246,79.1437,Eve Teasing,10,Low,1.42,4.21,FALSE,56,Medium,3,
NAG2025_1355,2025-06-24,13:26,Afternoon,Kalamna,Kalamna,21.15482,79.14521,Eve Teasing,9,Low,2.88,2.82,FALSE,51,Medium,3,
NAG2025_1356,2025-10-16,21:25,Night,Pratap Nagar,Pratap Nagar,21.11716,79.05542,Kidnapping,10,Low,0.41,1.28,FALSE,80,High,25,
NAG2025_1357,2025-04-29,06:42,Morning,Seminary Hills,Seminary Hills,21.16952,79.05829,Eve Teasing,2,Medium,3.9,1.35,FALSE,64,Medium,27,
NAG2025_1358,2025-10-31,12:10,Afternoon,Telangkhedi,Telangkhedi,21.16195,79.04866,Stalking,6,High,3.77,1.59,FALSE,40,Low,10,
NAG2025_1359,2025-08-06,23:48,Night,Nandanvan,Nandanvan,21.14078,79.13257,Assault,10,Medium,2.74,1.99,FALSE,57,Medium,23,
NAG2025_1360,2025-09-20,20:22,Evening,Gittikhadan,Gittikhadan,21.16714,79.05354,Domestic Violence,7,High,3.86,4.39,FALSE,49,Medium,15,
NAG2025_1361,2025-09-18,11:53,Morning,Panchpaoli,Panchpaoli,21.1545,79.09094,Stalking,9,High,1.94,4.93,FALSE,37,Low,24,
NAG2025_1362,2025-01-01,07:12,Morning,Hingna,Hingna,21.06815,79.02355,Eve Teasing,2,Medium,1.41,1.68,FALSE,70,High,7,
NAG2025_1363,2025-08-31,09:41,Morning,MIHAN,MIHAN,21.06393,79.02238,Eve Teasing,6,Medium,3.39,0.92,FALSE,45,Medium,21,
NAG2025_1364,2025-02-10,05:32,Night,Yashodhara Nagar,Yashodhara Nagar,21.18599,79.12282,Assault,4,Low,3.29,3.62,TRUE,100,High,4,
NAG2025_1365,2025-05-02,11:28,Morning,Imamwada,Imamwada,21.13842,79.09415,Assault,4,High,4.16,0.61,FALSE,56,Medium,16,
NAG2025_1366,2025-04-17,19:43,Evening,Seminary Hills,Seminary Hills,21.16417,79.05674,Molestation,5,High,1.05,3.99,FALSE,65,Medium,27,
NAG2025_1367,2025-11-30,21:46,Night,Telangkhedi,Telangkhedi,21.15717,79.05003,Stalking,9,High,3.95,1.11,FALSE,51,Medium,10,
NAG2025_1368,2025-05-16,13:48,Afternoon,Hudkeshwar,Hudkeshwar,21.08988,79.12783,Assault,1,Medium,1.71,2.74,FALSE,83,High,1,
NAG2025_1369,2025-04-03,07:21,Morning,Telangkhedi,Telangkhedi,21.15365,79.04434,Stalking,10,High,3.75,4.12,FALSE,19,Low,10,
NAG2025_1370,2025-07-26,17:28,Evening,Mahal,Mahal,21.14393,79.10754,Molestation,2,High,1.07,0.53,FALSE,69,High,6,
NAG2025_1371,2025-11-03,20:49,Evening,Kotwali,Kotwali,21.1455,79.10426,Stalking,3,Low,3.18,2.37,FALSE,85,High,18,
NAG2025_1372,2025-09-11,20:31,Evening,Yashodhara Nagar,Yashodhara Nagar,21.18374,79.12482,Assault,10,Medium,3.96,1.64,FALSE,43,Medium,4,
NAG2025_1373,2025-11-02,05:40,Night,Yashodhara Nagar,Yashodhara Nagar,21.18683,79.123,Kidnapping,10,High,3.24,1.93,FALSE,38,Low,4,
NAG2025_1374,2025-08-19,06:29,Morning,Sitabuldi,Sitabuldi,21.14515,79.08637,Stalking,4,Low,2.01,1.57,FALSE,70,High,5,
NAG2025_1375,2025-11-14,08:58,Morning,Kalamna,Kalamna,21.15311,79.13969,Eve Teasing,3,High,3.52,1.3,TRUE,73,High,3,
NAG2025_1376,2025-03-11,21:22,Night,Mahalaxmi Nagar,Mahalaxmi Nagar,21.10072,79.11626,Kidnapping,4,Medium,1.59,3.42,FALSE,93,High,9,
NAG2025_1377,2025-04-10,05:09,Night,Kalamna,Kalamna,21.15808,79.14031,Kidnapping,8,Low,1.63,1.7,FALSE,77,High,3,
NAG2025_1378,2025-06-23,03:41,Night,Kalamna,Kalamna,21.1516,79.13894,Assault,2,High,4.35,1.61,FALSE,69,High,3,
NAG2025_1379,2025-08-06,17:53,Evening,Beltarodi,Beltarodi,21.07748,79.07508,Domestic Violence,5,Low,2.22,4.54,FALSE,76,High,2,
NAG2025_1380,2025-06-10,06:48,Morning,Sitabuldi,Sitabuldi,21.14487,79.08984,Domestic Violence,4,Medium,0.27,0.64,TRUE,100,High,5,
NAG2025_1381,2025-11-24,05:53,Night,MIHAN,MIHAN,21.05586,79.02349,Sexual Harassment,9,Medium,4.22,4.95,FALSE,60,Medium,21,
NAG2025_1382,2025-11-12,21:58,Night,Beltarodi,Beltarodi,21.0763,79.07261,Eve Teasing,5,High,4.3,2.11,FALSE,62,Medium,2,
NAG2025_1383,2025-09-23,05:24,Night,Kotwali,Kotwali,21.14327,79.11249,Eve Teasing,6,High,3.93,4.47,FALSE,59,Medium,18,
NAG2025_1384,2025-12-02,00:16,Night,Beltarodi,Beltarodi,21.07952,79.08192,Molestation,9,Medium,2.28,2.14,TRUE,90,High,2,
NAG2025_1385,2025-03-04,23:01,Night,Jaripatka,Jaripatka,21.17853,79.08672,Stalking,3,High,3.26,4.63,TRUE,100,High,17,
NAG2025_1386,2025-06-04,06:11,Morning,Sitabuldi,Sitabuldi,21.14035,79.08732,Domestic Violence,4,Medium,2.72,4.82,TRUE,87,High,5,
NAG2025_1387,2025-11-12,21:29,Night,Lashkaribagh,Lashkaribagh,21.16912,79.10066,Eve Teasing,6,Medium,3.13,3.74,FALSE,75,High,20,
NAG2025_1388,2025-05-22,07:02,Morning,Trimurti Nagar,Trimurti Nagar,21.11623,79.03529,Eve Teasing,8,Low,4.66,2.38,FALSE,56,Medium,28,
NAG2025_1389,2025-03-12,03:42,Night,MIHAN,MIHAN,21.06133,79.01722,Kidnapping,6,Low,3.21,0.5,FALSE,90,High,21,
NAG2025_1390,2025-01-25,15:49,Afternoon,Lashkaribagh,Lashkaribagh,21.1664,79.10429,Eve Teasing,9,High,3.33,2.69,FALSE,36,Low,20,
NAG2025_1391,2025-03-14,12:49,Afternoon,Pardi,Pardi,21.14885,79.16085,Assault,2,Medium,1.13,2.96,TRUE,95,High,8,
NAG2025_1392,2025-01-29,14:01,Afternoon,Sitabuldi,Sitabuldi,21.144,79.08633,Eve Teasing,5,High,2.53,1.86,FALSE,38,Low,5,
NAG2025_1393,2025-06-05,15:14,Afternoon,Seminary Hills,Seminary Hills,21.16923,79.05497,Molestation,10,Medium,4.45,1.71,FALSE,40,Low,27,
NAG2025_1394,2025-06-04,05:37,Night,Hingna,Hingna,21.06795,79.02134,Assault,10,Medium,4.71,0.56,TRUE,72,High,7,
NAG2025_1395,2025-02-07,09:25,Morning,Kalamna,Kalamna,21.15498,79.13733,Domestic Violence,5,Medium,4.13,1.21,FALSE,50,Medium,3,
NAG2025_1396,2025-01-02,15:02,Afternoon,Ajni,Ajni,21.12253,79.08036,Domestic Violence,5,Low,2.96,0.73,TRUE,88,High,11,
NAG2025_1397,2025-08-05,05:17,Night,Sadar,Sadar,21.16277,79.07317,Eve Teasing,7,Low,2.14,1.65,FALSE,90,High,26,
NAG2025_1398,2025-01-13,08:40,Morning,Sadar,Sadar,21.16119,79.07084,Domestic Violence,4,Low,2.22,0.57,FALSE,88,High,26,
NAG2025_1399,2025-02-13,18:57,Evening,Gittikhadan,Gittikhadan,21.17234,79.05205,Domestic Violence,1,Low,2.02,3.57,FALSE,98,High,15,
NAG2025_1400,2025-11-19,12:07,Afternoon,Imamwada,Imamwada,21.13306,79.08758,Molestation,5,Medium,1.76,0.89,FALSE,55,Medium,16,
NAG2025_1401,2025-07-07,00:41,Night,Lashkaribagh,Lashkaribagh,21.16789,79.09777,Domestic Violence,9,High,2.23,3.63,FALSE,53,Medium,20,
NAG2025_1402,2025-06-19,21:33,Night,Lashkaribagh,Lashkaribagh,21.1618,79.09506,Molestation,6,Low,1.69,2.44,FALSE,81,High,20,
NAG2025_1403,2025-06-15,19:21,Evening,Sadar,Sadar,21.16223,79.07298,Eve Teasing,4,Low,3.77,4.2,FALSE,77,High,26,
NAG2025_1404,2025-02-27,19:03,Evening,Sadar,Sadar,21.16236,79.07555,Molestation,4,Medium,0.77,1.86,FALSE,91,High,26,
NAG2025_1405,2025-02-06,23:57,Night,Pratap Nagar,Pratap Nagar,21.11236,79.0529,Stalking,5,Medium,0.8,4.66,FALSE,79,High,25,
NAG2025_1406,2025-10-22,16:13,Afternoon,Beltarodi,Beltarodi,21.07561,79.07732,Eve Teasing,4,High,3.07,0.65,TRUE,79,High,2,
NAG2025_1407,2025-09-20,18:00,Evening,MIHAN,MIHAN,21.06173,79.01619,Sexual Harassment,2,Medium,3.81,2.26,FALSE,85,High,21,
NAG2025_1408,2025-05-16,03:49,Night,Kotwali,Kotwali,21.14292,79.11212,Eve Teasing,10,Low,1.98,3.4,FALSE,77,High,18,
NAG2025_1409,2025-12-09,03:10,Night,Beltarodi,Beltarodi,21.0752,79.07524,Eve Teasing,6,High,2.28,0.55,TRUE,81,High,2,
NAG2025_1410,2025-01-01,03:33,Night,Yashodhara Nagar,Yashodhara Nagar,21.17741,79.1286,Eve Teasing,2,Medium,1.61,4.16,FALSE,96,High,4,
NAG2025_1411,2025-04-03,14:35,Afternoon,Mahal,Mahal,21.14076,79.10722,Stalking,2,High,3.01,1.67,FALSE,57,Medium,6,
NAG2025_1412,2025-04-10,18:51,Evening,Mahal,Mahal,21.14771,79.11358,Assault,8,High,1.07,3.43,FALSE,49,Medium,6,
NAG2025_1413,2025-05-18,13:08,Afternoon,Hudkeshwar,Hudkeshwar,21.09275,79.12846,Molestation,4,Medium,3.65,3.14,TRUE,78,High,1,
NAG2025_1414,2025-09-27,21:24,Night,Pardi,Pardi,21.14315,79.16207,Stalking,5,Medium,2.37,1.99,FALSE,83,High,8,
NAG2025_1415,2025-06-13,20:03,Evening,Hudkeshwar,Hudkeshwar,21.08638,79.12333,Molestation,4,High,1.53,0.39,TRUE,83,High,1,
NAG2025_1416,2025-10-16,08:16,Morning,Mahal,Mahal,21.1403,79.10917,Sexual Harassment,3,Medium,2.06,3.25,FALSE,65,Medium,6,
NAG2025_1417,2025-01-05,02:14,Night,Lakadganj,Lakadganj,21.15552,79.11944,Assault,10,High,1.56,3.46,FALSE,42,Medium,19,
NAG2025_1418,2025-11-09,03:27,Night,Hudkeshwar,Hudkeshwar,21.08868,79.12914,Sexual Harassment,2,Medium,0.63,2.82,TRUE,100,High,1,
NAG2025_1419,2025-02-23,12:39,Afternoon,Telangkhedi,Telangkhedi,21.15471,79.05025,Eve Teasing,2,Low,4.06,4.79,FALSE,78,High,10,
NAG2025_1420,2025-01-03,04:02,Night,Telangkhedi,Telangkhedi,21.15538,79.04513,Molestation,2,Medium,3.77,2.4,FALSE,86,High,10,
NAG2025_1421,2025-07-24,14:31,Afternoon,Trimurti Nagar,Trimurti Nagar,21.11855,79.04019,Sexual Harassment,9,High,3.44,0.88,FALSE,21,Low,28,
NAG2025_1422,2025-06-17,17:20,Evening,Beltarodi,Beltarodi,21.07807,79.07559,Domestic Violence,3,High,1.04,0.22,FALSE,78,High,2,
NAG2025_1423,2025-12-11,07:15,Morning,Yashodhara Nagar,Yashodhara Nagar,21.18371,79.12231,Eve Teasing,1,Medium,0.79,0.88,TRUE,100,High,4,
NAG2025_1424,2025-03-28,23:52,Night,Panchpaoli,Panchpaoli,21.15665,79.08922,Sexual Harassment,9,High,2.36,4.47,TRUE,68,High,24,
